user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,9,16,16,17,0,0
1206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,10,21,26,22,0,0
1222,0,0,0,0,0,1,1,4,8,3,10,9,12,10,8,10,16,29,59,98,74,47,5,0
1226,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,11,8,9,10,8,8,4,0
1227,0,0,0,0,0,0,0,2,0,2,2,2,5,8,9,12,16,14,25,25,12,3,0,0
1228,0,0,0,0,0,1,1,4,4,3,9,8,10,14,13,17,16,14,18,20,27,19,5,0
1233,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,7,7,24,24,3,0,0,0
1239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,5,9,20,10,0
1244,0,0,0,0,0,0,1,1,1,0,2,0,5,9,13,17,30,51,78,134,203,182,105,0
1246,0,0,0,0,0,0,1,0,5,0,2,1,0,1,3,1,3,3,6,7,14,13,5,0
1251,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,8,13,14,10,10,0,0
1252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,12,12,25,58,71,62,0,0
1254,0,0,0,0,0,0,1,3,1,2,1,4,11,7,9,7,13,17,19,29,65,15,0,0
1256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,7,4,10,11,26,13,12,3,0
1261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,21,26,7,1,0,0
1265,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,3,7,13,26,36,14,0,0
1268,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,4,9,6,20,35,50,55,70,0
1271,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,5,3,4,4,14,12,6,5,0
1272,0,0,0,0,0,0,0,0,1,0,1,2,1,3,4,4,12,7,6,9,9,13,8,0
1274,0,0,0,0,1,0,1,5,2,2,2,6,5,1,4,11,20,26,28,34,45,34,11,0
1277,0,0,0,0,0,0,1,0,1,2,2,1,1,1,4,1,2,2,4,10,7,12,5,0
1282,0,0,0,0,0,0,0,1,1,0,0,1,1,4,3,9,14,14,22,31,28,30,10,0
1288,0,0,0,0,0,0,1,0,0,0,1,1,1,4,3,3,1,9,26,64,125,60,0,0
1291,0,0,0,0,0,0,0,0,1,0,1,2,1,2,4,5,2,3,3,6,13,5,4,0
1305,0,0,0,0,0,0,2,1,2,1,4,8,9,4,6,10,10,5,16,22,35,5,0,0
1311,0,0,0,0,0,0,0,3,3,0,2,3,0,2,2,4,3,8,21,28,42,60,1,0
1317,0,0,0,0,0,0,0,1,2,1,0,0,1,0,4,4,10,11,21,32,20,13,0,0
1322,0,0,0,0,0,0,0,2,3,0,1,2,4,2,1,0,4,8,20,20,25,19,0,0
1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,19,25,8,4,0,0
1331,0,0,0,0,0,1,1,1,2,0,1,2,3,1,1,2,6,7,5,15,21,17,14,0
1335,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,0,3,2,7,12,14,4,0,0
1338,0,0,0,0,0,0,1,0,0,1,1,2,2,3,3,8,17,16,16,12,11,1,0,0
1339,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,9,15,43,72,82,100,123,1
1341,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,4,5,5,17,41,40,25,11,0
1347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,7,10,11,12,13,6,0
1349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,6,7,13,13,2,0
1364,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,13,17,32,5,0,0
1370,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,2,3,6,9,14,7,0,0
1374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,7,6,18,40,60,30,0,0
1376,0,0,0,0,0,0,0,3,2,0,1,1,2,4,8,11,15,26,71,106,24,8,0,0
1384,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,3,3,9,12,12,11,5,0
1387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,10,6,8,12,49,13,0,0
1393,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,6,4,14,11,12,3,0,0
1396,0,0,0,0,2,2,3,3,4,5,9,10,2,2,3,1,1,2,2,3,4,1,0,0
1398,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,9,21,17,16,15,5,0,0
1409,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,2,4,9,20,10,15,7,0
1411,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,8,9,36,48,61,2,0,0
1419,0,0,0,0,1,1,0,2,1,0,3,3,2,3,6,9,25,52,88,183,284,52,0,0
1426,0,0,0,0,0,0,0,2,1,1,1,1,1,2,5,4,4,4,17,18,38,41,15,0
1433,0,0,0,0,0,0,1,1,2,1,0,7,9,12,9,9,13,20,19,32,46,66,55,0
1446,0,0,0,0,0,0,2,1,2,0,1,2,2,1,5,4,13,20,15,21,51,27,0,0
1453,0,0,0,0,0,0,0,2,1,0,1,2,4,8,10,12,14,9,33,56,85,120,15,0
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,2,12,19,27,25,3,0
1455,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,7,2,10,27,26,16,0,0
1456,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,2,4,12,18,9,4,0,0
1458,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,4,10,13,23,31,35,5,0,0
1468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,19,26,15,18,0
1475,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,2,3,5,11,21,4,0,0
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,15,19,12,12,1,0
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,5,14,12,9,0,0
1486,0,0,0,0,0,0,0,1,4,0,5,1,0,1,1,3,12,2,7,4,10,2,1,0
1489,0,0,0,0,0,0,0,0,0,0,1,2,4,1,3,8,5,7,12,14,9,4,0,0
1494,0,0,0,0,0,0,0,2,3,1,1,1,7,7,17,11,31,34,42,46,19,1,0,0
1496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,6,20,64,62,33,0
1500,0,0,0,0,0,0,0,0,1,0,3,0,4,3,1,2,4,3,13,11,18,11,0,0
1503,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,2,8,21,28,22,5,0
1507,0,0,0,0,0,1,1,2,5,1,10,6,13,12,15,18,43,62,90,115,144,41,0,0
1515,0,0,0,1,3,7,15,16,26,16,18,24,27,22,19,20,23,24,28,30,40,19,0,0
1516,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,7,14,13,10,13,19,20,0,0
1518,0,0,0,0,0,0,0,1,0,0,0,0,5,6,7,12,23,29,41,59,62,49,35,0
1525,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,8,11,22,42,34,22,1,0
1528,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,7,9,28,31,38,24,15,0
1532,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,5,16,15,5,0,0,0
1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,8,16,14,20,0,0
1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,10,14,11,4,0,0
1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,7,13,9,10,0
1554,0,0,0,0,0,0,0,0,1,1,0,2,3,1,3,5,7,7,21,33,70,91,10,0
1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,8,5,17,30,38,0
1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,15,24,23,32,5,0,0,0
1568,0,0,0,0,0,1,4,2,1,3,2,6,6,5,5,4,3,5,2,4,11,6,0,0
1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,14,16,0,0
1573,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,5,5,20,33,55,83,63,2,0
1584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,19,11,21,2,0,0
1587,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,4,6,6,18,16,0,0
1588,0,0,0,0,0,0,1,3,2,1,1,1,8,7,6,12,10,34,61,79,100,114,40,0
1590,0,0,0,0,1,1,2,0,1,0,3,0,3,5,3,4,6,3,6,8,12,11,0,0
1601,0,0,0,0,0,1,0,0,1,1,1,8,2,4,5,9,14,21,27,37,38,6,0,0
1602,0,0,0,0,0,0,1,3,4,0,1,2,4,2,2,5,7,3,41,71,136,191,59,0
1609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,8,6,10,20,35,6,0,0
1612,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,2,5,4,10,18,40,32,0,0
1615,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,6,6,3,11,21,9,1,0,0
1616,0,0,0,0,0,1,1,4,2,1,4,6,7,9,6,8,9,7,16,23,27,7,1,0
1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,8,17,9,11,0,0
1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,16,24,35,35,23,0,0
1626,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,7,13,21,18,2,0,0
1627,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,6,2,1,6,4,21,18,0,0
1629,0,0,0,0,0,0,0,0,0,0,0,4,2,4,5,8,14,21,39,64,80,55,18,0
1630,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,3,4,10,8,17,13,4,2,0
1641,0,0,0,0,0,0,0,2,0,1,2,4,2,1,1,2,4,7,9,8,3,3,0,0
1644,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,4,8,20,60,93,92,63,0
1650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,5,5,10,19,16,14,0,0
1657,0,0,0,0,1,0,1,0,2,0,2,0,3,1,4,5,3,5,10,11,32,11,0,0
1662,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,3,6,6,25,31,30,0,0
1672,0,0,0,0,0,0,0,3,7,5,6,14,23,23,22,25,39,41,58,66,46,33,0,0
1678,0,0,0,0,0,0,0,0,1,2,3,7,8,7,9,5,4,12,25,46,66,56,35,0
1686,0,0,0,0,0,0,0,0,0,1,2,1,5,2,6,3,9,25,38,46,46,27,0,0
1690,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,2,9,17,27,47,11,0
1693,0,0,0,0,0,0,0,0,0,0,1,0,2,2,8,11,6,10,17,17,9,11,0,0
1700,0,0,0,0,0,0,0,0,3,1,2,0,3,2,2,3,6,7,6,6,17,6,0,0
1703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,10,8,18,11,16,0
1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,13,12,12,5,0
1705,0,0,0,0,0,0,2,0,4,3,4,3,4,1,5,4,4,8,5,21,64,47,28,0
1707,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,4,7,26,43,34,4,0,0
1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,11,21,57,86,0,0
1716,0,0,0,0,0,0,0,0,0,0,2,1,3,5,6,12,24,23,34,43,41,11,0,0
1719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,15,19,34,28,0,0
1728,0,0,0,0,0,0,0,1,2,0,5,3,3,2,3,1,6,7,17,14,14,8,0,0
1730,0,0,0,0,0,0,0,1,3,1,1,1,2,1,2,2,7,16,9,18,20,5,0,0
1732,0,0,0,0,0,0,1,1,0,1,3,5,12,6,17,16,13,14,28,42,58,50,14,0
1734,0,0,0,0,0,0,0,0,1,0,0,5,6,9,10,10,9,12,5,18,20,30,62,0
1736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,13,6,6,17,25,1,0,0
1738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,7,4,7,11,11,33,0,0
1741,0,0,0,0,0,0,1,3,5,5,6,11,4,1,3,2,2,3,3,7,10,67,19,0
1745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,10,9,16,39,50,9,0,0
1746,0,0,0,1,6,9,9,18,25,27,19,30,30,29,33,28,12,11,10,21,24,15,0,0
1750,0,0,0,0,0,0,0,0,2,0,1,0,3,0,5,10,13,16,35,44,25,16,0,0
1751,0,0,0,0,0,0,0,5,2,0,0,1,7,8,4,7,6,10,8,8,27,15,0,0
1755,0,0,0,0,2,0,2,3,3,2,3,7,11,7,11,15,30,54,40,70,73,68,34,0
1757,0,0,0,0,0,1,1,0,0,1,0,2,1,1,6,6,8,8,13,17,13,11,1,0
1758,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,3,7,17,33,29,31,0,0
1763,0,0,0,0,0,4,8,18,23,16,22,22,17,16,18,32,33,90,121,92,113,20,0,0
1770,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,21,14,22,0,0
1772,0,0,0,0,1,0,2,1,4,3,3,1,5,2,6,4,3,2,6,10,4,3,0,0
1774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,6,4,16,18,14,2,0
1775,0,0,0,0,0,0,0,0,0,0,2,0,2,3,4,5,10,11,20,38,46,40,15,0
1776,0,0,0,0,0,0,0,1,0,0,1,1,0,1,4,5,5,7,14,29,16,2,0,0
1780,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,7,10,30,51,16,1,0,0
1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,9,26,42,14,0,0
1789,0,0,0,0,0,0,0,0,1,2,4,3,4,4,1,0,5,10,29,50,53,59,0,0
1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,10,22,23,0
1806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,9,21,35,17,22,0,0
1810,0,0,0,0,0,0,0,3,5,2,1,6,7,18,11,7,12,12,15,41,85,78,6,0
1813,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,6,7,17,20,40,21,15,0,0
1815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,11,29,53,131,16,0,0
1816,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,2,0,7,3,9,13,11,0
1819,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,7,12,4,14,10,6,11,1,0
1823,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,7,5,8,10,7,2,2,0
1825,0,0,0,0,0,1,1,0,3,0,3,4,2,4,8,9,25,39,44,73,105,93,0,0
1829,0,0,0,0,0,0,1,2,5,1,1,4,4,3,5,9,17,27,32,40,54,25,11,0
1834,0,0,0,0,0,0,1,0,1,0,2,3,3,2,4,3,5,4,2,19,23,14,0,0
1837,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,3,5,9,8,13,12,88,53,0
1838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,9,16,42,79,0,0,0
1839,0,0,0,0,2,0,2,1,2,1,1,4,8,7,6,13,13,17,22,37,36,18,0,0
1840,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,5,15,17,24,36,2,0,0
1844,0,0,0,0,0,0,0,1,1,0,3,2,2,3,4,7,6,15,23,35,44,19,0,0
1848,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,8,3,9,19,18,14,6,0
1849,0,0,0,0,0,0,3,11,17,10,13,14,23,13,16,26,58,106,112,171,142,64,0,0
1854,0,0,0,0,0,0,0,2,3,2,7,7,10,7,6,15,22,28,55,101,150,47,0,0
1861,0,0,0,0,0,0,0,2,1,0,0,0,1,1,3,3,15,16,11,18,14,13,5,0
1870,0,0,0,0,0,0,0,1,1,1,1,4,0,2,2,6,3,6,10,17,29,27,11,0
1876,0,0,0,0,0,0,0,2,2,1,2,4,6,5,6,10,13,21,27,38,46,12,0,0
1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,7,22,20,11,1,0
1883,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,6,8,15,15,14,16,16,7,0
1887,0,0,0,0,0,0,0,2,0,0,4,1,7,11,6,11,15,25,25,33,53,81,9,0
1890,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,2,0,4,9,27,25,7,0,0
1902,0,0,0,0,0,0,0,1,1,0,1,0,2,3,8,11,16,14,26,32,18,0,0,0
1903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,7,15,15,0,0
1906,0,0,0,0,0,1,2,6,5,3,3,2,9,7,6,13,20,36,68,68,76,80,34,0
1919,0,0,0,0,0,0,2,2,5,2,6,5,10,12,17,21,29,39,41,59,60,30,0,0
1922,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,11,11,23,25,18,2,0
1925,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,5,9,11,36,39,46,11,0,0
1927,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,3,4,1,11,18,31,38,10,0
1930,0,0,0,0,0,0,0,0,0,0,2,0,1,3,5,11,18,27,31,59,50,22,0,0
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,4,15,28,24,0,0
1935,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,5,10,15,14,27,53,52,0,0
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,7,37,52,31,0
1960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,7,15,20,4,0,0
1963,0,0,0,0,0,0,2,2,6,5,8,13,22,17,22,25,33,59,50,64,52,31,2,0
1966,1,0,0,0,0,1,3,9,6,9,7,7,4,9,3,0,1,6,14,13,50,30,6,0
1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,13,21,33,0
1969,0,0,0,0,0,0,0,0,3,4,3,3,7,8,8,11,15,24,25,37,23,10,0,0
1979,0,0,0,0,0,0,0,1,0,0,2,1,1,5,5,0,5,8,5,3,5,3,2,0
1984,0,0,0,0,0,0,0,1,0,0,0,3,3,5,14,17,29,37,46,76,114,58,8,0
1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,5,8,14,18,15,0,0
2001,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,2,5,2,27,33,0,0
2004,0,0,0,0,0,3,2,1,4,1,2,2,4,5,12,13,17,28,39,68,86,81,0,0
2008,0,0,0,1,4,5,2,3,5,5,8,10,13,8,8,6,8,9,24,29,45,23,1,0
2010,0,0,0,0,0,0,0,1,2,1,1,2,7,3,2,5,5,15,30,54,90,87,10,0
2013,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,5,6,6,15,37,27,2,0,0
2015,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,4,3,13,15,5,5,0,0
2019,0,0,0,0,1,1,4,9,6,2,4,5,4,7,8,9,14,18,21,37,38,0,0,0
2024,0,0,0,0,0,1,1,0,0,0,1,0,1,1,3,6,10,8,14,36,103,153,3,0
2029,0,0,0,0,0,0,0,0,0,0,1,1,7,5,5,6,12,9,19,51,81,55,0,0
2033,0,0,0,0,3,6,6,3,5,3,7,3,7,2,8,7,4,1,3,3,3,0,0,0
2034,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,4,4,12,17,28,27,27,3,0
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,11,9,22,8,0,0
2047,0,0,0,0,0,0,0,2,3,0,2,1,1,2,2,4,2,3,8,8,19,43,25,0
2051,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,7,14,24,30,70,106,112,0,0
2052,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,3,7,9,9,7,4,0
2057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,5,5,13,10,8,0
2062,0,0,0,0,0,0,0,1,0,1,0,2,2,3,4,11,18,29,35,60,45,33,0,0
2065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,9,24,27,13,14,3,0
2068,0,0,0,0,0,0,0,1,1,0,2,1,6,1,3,5,2,4,2,0,4,28,3,0
2070,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,2,3,8,12,26,43,64,6,0
2071,0,0,0,0,0,0,0,1,2,0,2,3,10,10,14,23,32,44,73,94,72,2,0,0
2072,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,6,13,15,23,9,0,0
2075,0,0,0,0,0,0,0,0,2,0,0,0,1,1,6,5,3,8,9,22,12,0,0,0
2081,0,0,0,0,0,1,0,1,1,0,0,1,9,2,5,4,11,19,8,15,24,4,0,0
2085,0,0,0,0,0,0,0,1,0,0,4,2,1,1,3,2,11,13,10,11,19,27,6,0
2089,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,6,15,19,36,22,18,11,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,2,8,18,35,21,0,0
2095,0,0,0,0,0,0,1,3,1,1,3,4,5,10,22,13,7,23,37,41,40,20,5,0
2107,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,7,13,27,39,72,112,72,0,0
2108,0,0,0,0,0,0,0,0,0,1,0,2,2,1,3,4,5,6,6,9,5,4,0,0
2109,0,0,0,0,0,0,0,1,2,1,0,1,1,0,2,5,23,28,34,40,18,0,0,0
2120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,13,24,22,25,8,2,0
2122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,5,12,17,14,0,0
2128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,8,11,21,23,14,3,0
2131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,7,9,26,1,0
2137,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,5,10,10,15,22,19,7,1,0
2138,0,0,0,0,1,1,0,0,0,0,1,1,3,4,6,8,21,33,50,65,84,73,13,0
2150,0,0,0,0,0,0,0,0,2,0,2,1,4,4,7,7,18,13,20,39,48,1,0,0
2151,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,10,13,18,26,52,31,9,0,0
2158,0,0,0,0,0,0,0,1,0,1,4,4,8,5,9,19,30,53,108,143,132,34,0,0
2160,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,3,5,2,11,15,18,13,0,0
2161,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,7,15,30,35,34,41,59,0
2166,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,3,7,6,15,7,10,0,0
2177,0,0,0,0,0,0,3,2,4,1,1,5,4,2,4,4,0,2,5,3,13,5,0,0
2184,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,2,2,6,2,7,24,14,5,0
2188,0,0,0,0,0,0,0,1,0,1,4,2,3,0,2,6,17,27,30,49,46,71,26,0
2193,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,5,3,4,8,15,27,36,6,0
2197,0,0,0,0,0,0,0,1,1,1,4,1,3,2,3,3,5,9,17,22,51,30,32,0
2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,10,24,30,3,0,0
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,10,32,34,44,0
2209,0,0,0,0,0,0,0,0,0,1,1,0,0,3,7,2,6,14,23,34,42,15,0,0
2210,0,0,0,0,0,0,0,2,1,1,0,0,2,3,4,4,7,14,31,47,78,24,0,0
2217,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,7,13,32,70,76,17,0,0
2219,0,0,0,0,0,0,0,1,1,0,3,2,1,1,4,3,2,5,5,23,7,8,22,0
2222,0,0,0,0,0,0,0,1,1,0,2,1,1,4,7,7,16,13,27,51,80,12,0,0
2224,0,0,0,0,0,0,0,0,4,0,1,3,1,4,4,7,6,3,13,19,13,17,0,0
2227,0,0,0,0,1,0,1,1,2,0,5,5,9,4,13,15,15,22,24,24,23,21,15,0
2230,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,6,12,14,11,3,0
2231,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,5,3,3,7,11,22,0,0
2232,0,0,0,0,0,0,2,1,8,0,5,9,1,7,9,16,21,29,52,51,99,47,1,0
2234,0,0,0,0,1,1,2,0,0,0,0,1,1,5,5,15,20,23,31,41,42,18,0,0
2238,0,0,0,0,0,0,1,1,2,1,2,1,2,4,9,2,9,11,10,25,39,34,4,0
2241,0,0,0,0,0,0,1,0,2,4,1,0,4,6,7,11,12,26,30,42,50,38,0,0
2242,0,0,0,0,0,0,0,2,3,2,2,1,2,5,7,15,34,52,68,117,74,1,0,0
2243,0,0,0,0,0,0,0,2,4,4,4,5,5,4,1,3,8,13,44,43,23,17,0,0
2245,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,4,10,15,42,6,0,0
2246,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,5,19,45,73,91,35,0,0
2248,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,4,17,19,29,43,48,21,0,0
2252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,10,4,9,12,7,2,0,0
2260,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,4,9,10,17,31,18,0,0
2261,0,0,0,0,1,0,1,0,1,0,1,2,2,2,5,1,2,3,5,7,12,20,0,0
2268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,5,6,7,19,9,9,0,0
2269,0,0,0,0,5,3,7,8,7,9,5,10,16,11,25,21,16,14,12,26,22,61,16,0
2270,0,0,0,0,0,0,2,0,1,0,2,5,7,2,6,13,24,43,56,75,58,52,43,0
2274,0,0,0,0,0,0,0,0,0,0,1,5,1,6,7,6,9,20,35,55,89,156,19,0
2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,25,29,2,0,0
2276,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,5,14,25,55,28,1,0
2292,0,0,0,0,0,0,0,1,2,0,1,1,3,1,1,0,7,6,12,14,13,7,0,0
2295,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3,3,5,1,5,14,40,13,8,0
2299,0,0,0,0,0,0,1,2,3,0,2,7,6,3,4,6,7,7,11,15,26,17,1,0
2301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,11,6,13,46,38,45,0
2302,0,0,0,0,0,0,1,1,4,1,3,5,3,2,6,5,13,15,23,36,37,12,0,0
2308,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,9,3,13,13,1,0
2310,0,0,0,0,0,0,0,0,0,0,0,4,7,2,4,5,8,5,4,10,20,71,12,0
2314,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,12,10,18,18,13,15,1,0
2320,0,0,0,0,0,0,0,0,4,4,6,8,9,3,1,6,1,3,7,16,59,4,0,0
2328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,4,11,34,9,0,0
2330,0,0,0,0,0,0,1,1,0,0,1,1,2,3,9,7,10,19,24,43,65,37,0,0
2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,13,33,40,83,62,39,0
